(-0.2, 0.0, -0.2)(30.2, 219.0, 11.8)
(-0.2, 0.0, -0.2)(33.9, 215.4, 5.0)
(-0.2, 0.0, -0.2)(37.9, 211.3, 354.9)
(-0.2, 0.0, -0.2)(26.1, 214.6, 8.8)
(-0.2, 0.0, -0.2)(38.5, 208.6, 351.4)
(-0.2, 0.0, -0.2)(38.7, 211.0, 353.6)
(-0.2, 0.0, -0.2)(30.6, 215.9, 12.4)
(-0.2, 0.0, -0.2)(37.6, 217.5, 13.8)
(-0.2, 0.0, -0.2)(40.6, 213.4, 4.6)
(-0.2, 0.0, -0.2)(35.0, 168.6, 169.3)
(-0.2, 0.0, -0.2)(41.3, 211.1, 1.0)
(-0.2, 0.0, -0.2)(33.3, 169.0, 168.8)
(-0.2, 0.0, -0.2)(33.9, 211.7, 9.0)
(-0.2, 0.0, -0.2)(22.9, 212.6, 6.5)
(-0.2, 0.0, -0.2)(38.6, 209.8, 4.0)
(-0.2, 0.0, -0.2)(35.9, 211.0, 7.6)
(-0.2, 0.0, -0.2)(38.2, 210.7, 5.2)
(-0.2, 0.0, -0.2)(35.0, 208.2, 359.1)
(-0.2, 0.0, -0.2)(26.2, 211.5, 11.2)
(-0.2, 0.0, -0.2)(34.6, 208.4, 4.7)
(-0.2, 0.0, -0.2)(40.8, 205.4, 352.0)
(-0.2, 0.0, -0.2)(28.4, 212.1, 12.8)
(-0.2, 0.0, -0.2)(41.3, 212.5, 8.5)
(-0.2, 0.0, -0.2)(39.3, 205.9, 351.9)
(-0.2, 0.0, -0.2)(39.5, 207.7, 346.2)
(-0.2, 0.0, -0.2)(27.6, 214.4, 9.1)
(-0.2, 0.0, -0.2)(42.7, 213.1, 353.1)
(-0.2, 0.0, -0.2)(35.9, 214.3, 3.0)
(-0.2, 0.0, -0.2)(41.7, 213.0, 359.7)
(-0.2, 0.0, -0.2)(42.6, 210.3, 352.3)
(-0.2, 0.0, -0.2)(36.0, 216.5, 13.1)
(-0.2, 0.0, -0.2)(29.9, 211.9, 353.2)
(-0.2, 0.0, -0.2)(43.1, 214.6, 2.3)
(-0.2, 0.0, -0.2)(23.8, 213.8, 4.2)
(-0.2, 0.0, -0.2)(40.9, 217.0, 6.1)
(-0.2, 0.0, -0.2)(38.4, 215.9, 358.9)
(-0.2, 0.0, -0.2)(38.8, 217.3, 6.3)
(-0.2, 0.0, -0.2)(29.4, 166.7, 163.6)
(-0.2, 0.0, -0.2)(37.8, 217.7, 5.8)
(-0.2, 0.0, -0.2)(36.7, 218.5, 9.0)
(-0.2, 0.0, -0.2)(37.2, 217.6, 0.6)
(-0.2, 0.0, -0.2)(38.4, 214.1, 348.1)
